nm, %T
800.000000, 46.319300
799.000000, 47.058600
798.000000, 46.749300
797.000000, 46.438400
796.000000, 46.144900
795.000000, 46.499400
794.000000, 46.213900
793.000000, 46.768600
792.000000, 45.924400
791.000000, 46.200000
790.000000, 46.063000
789.000000, 46.914000
788.000000, 46.322200
787.000000, 46.196200
786.000000, 46.567400
785.000000, 45.941700
784.000000, 46.227100
783.000000, 45.982400
782.000000, 46.230800
781.000000, 46.091000
780.000000, 46.114700
779.000000, 45.945800
778.000000, 45.403400
777.000000, 45.811600
776.000000, 45.802600
775.000000, 45.978300
774.000000, 45.598300
773.000000, 45.843800
772.000000, 45.987200
771.000000, 45.448100
770.000000, 45.722100
769.000000, 45.542300
768.000000, 45.906800
767.000000, 45.564600
766.000000, 45.354500
765.000000, 45.594600
764.000000, 45.590400
763.000000, 45.434800
762.000000, 45.221000
761.000000, 45.382000
760.000000, 45.558000
759.000000, 45.370500
758.000000, 45.287200
757.000000, 45.395200
756.000000, 45.375200
755.000000, 45.202800
754.000000, 45.197800
753.000000, 45.255900
752.000000, 45.162400
751.000000, 45.253000
750.000000, 45.216400
749.000000, 44.991500
748.000000, 45.012100
747.000000, 45.006900
746.000000, 45.013300
745.000000, 44.832300
744.000000, 44.907200
743.000000, 44.928400
742.000000, 44.862800
741.000000, 44.777100
740.000000, 44.870900
739.000000, 44.838100
738.000000, 44.894500
737.000000, 44.779900
736.000000, 44.738800
735.000000, 44.592200
734.000000, 44.695500
733.000000, 44.707300
732.000000, 44.697700
731.000000, 44.763600
730.000000, 44.632300
729.000000, 44.483000
728.000000, 44.550300
727.000000, 44.633300
726.000000, 44.485300
725.000000, 44.459300
724.000000, 44.450000
723.000000, 44.431700
722.000000, 44.385000
721.000000, 44.360900
720.000000, 44.510300
719.000000, 44.396500
718.000000, 44.365900
717.000000, 44.538600
716.000000, 44.475100
715.000000, 44.301200
714.000000, 44.237300
713.000000, 44.186200
712.000000, 44.226500
711.000000, 44.444600
710.000000, 44.300300
709.000000, 44.215100
708.000000, 44.233200
707.000000, 44.254700
706.000000, 44.214400
705.000000, 44.188500
704.000000, 44.139100
703.000000, 44.051900
702.000000, 44.059200
701.000000, 44.050900
700.000000, 44.126800
699.000000, 44.170600
698.000000, 44.176000
697.000000, 44.077600
696.000000, 43.972000
695.000000, 44.121800
694.000000, 44.136000
693.000000, 44.094700
692.000000, 44.097500
691.000000, 43.929800
690.000000, 43.693400
689.000000, 43.709300
688.000000, 43.626500
687.000000, 43.680800
686.000000, 43.689400
685.000000, 43.676200
684.000000, 43.657700
683.000000, 43.585300
682.000000, 43.672100
681.000000, 43.736800
680.000000, 43.700500
679.000000, 43.563600
678.000000, 43.570300
677.000000, 43.659100
676.000000, 43.593900
675.000000, 43.477800
674.000000, 43.517300
673.000000, 43.568100
672.000000, 43.558500
671.000000, 43.509300
670.000000, 43.460700
669.000000, 43.421200
668.000000, 43.468800
667.000000, 43.475000
666.000000, 43.470600
665.000000, 43.481800
664.000000, 43.428800
663.000000, 43.433700
662.000000, 43.476200
661.000000, 43.408900
660.000000, 43.409200
659.000000, 43.431600
658.000000, 43.351000
657.000000, 43.358400
656.000000, 43.452800
655.000000, 43.452800
654.000000, 43.420200
653.000000, 43.373400
652.000000, 43.323000
651.000000, 43.325600
650.000000, 43.369900
649.000000, 43.373100
648.000000, 43.360700
647.000000, 43.323200
646.000000, 43.279400
645.000000, 43.374400
644.000000, 43.380000
643.000000, 43.278400
642.000000, 43.370800
641.000000, 43.389000
640.000000, 43.352700
639.000000, 43.385400
638.000000, 43.344300
637.000000, 43.350900
636.000000, 43.348700
635.000000, 43.266400
634.000000, 43.281500
633.000000, 43.318400
632.000000, 43.326900
631.000000, 43.325400
630.000000, 43.242700
629.000000, 43.237400
628.000000, 43.278800
627.000000, 43.276400
626.000000, 43.222200
625.000000, 43.338000
624.000000, 43.264100
623.000000, 43.175000
622.000000, 43.235300
621.000000, 43.261400
620.000000, 43.217800
619.000000, 43.291400
618.000000, 43.312100
617.000000, 43.281500
616.000000, 43.231400
615.000000, 43.240000
614.000000, 43.207600
613.000000, 43.168400
612.000000, 43.205100
611.000000, 43.250800
610.000000, 43.235400
609.000000, 43.223200
608.000000, 43.227700
607.000000, 43.259700
606.000000, 43.266000
605.000000, 43.285800
604.000000, 43.296300
603.000000, 43.260100
602.000000, 43.276400
601.000000, 43.277800
600.000000, 43.253500
599.000000, 43.264600
598.000000, 43.292000
597.000000, 43.266400
596.000000, 43.238300
595.000000, 43.227900
594.000000, 43.266100
593.000000, 43.267900
592.000000, 43.172500
591.000000, 43.250100
590.000000, 43.244100
589.000000, 43.237400
588.000000, 43.241400
587.000000, 43.339700
586.000000, 43.348400
585.000000, 43.389800
584.000000, 43.388000
583.000000, 43.346600
582.000000, 43.306500
581.000000, 43.332400
580.000000, 43.328100
579.000000, 43.328900
578.000000, 43.277900
577.000000, 43.316000
576.000000, 43.326100
575.000000, 43.394000
574.000000, 43.430200
573.000000, 43.419900
572.000000, 43.438700
571.000000, 43.407200
570.000000, 43.472200
569.000000, 43.478600
568.000000, 43.389400
567.000000, 43.450500
566.000000, 43.460200
565.000000, 43.371300
564.000000, 43.414000
563.000000, 43.471200
562.000000, 43.526300
561.000000, 43.575800
560.000000, 43.568800
559.000000, 43.552900
558.000000, 43.625600
557.000000, 43.675900
556.000000, 43.681700
555.000000, 43.526100
554.000000, 43.663100
553.000000, 43.728200
552.000000, 43.573700
551.000000, 43.643000
550.000000, 43.645700
549.000000, 43.720100
548.000000, 43.693900
547.000000, 43.726400
546.000000, 43.719400
545.000000, 43.628500
544.000000, 43.731700
543.000000, 43.626900
542.000000, 43.675300
541.000000, 43.821000
540.000000, 43.769600
539.000000, 43.701500
538.000000, 43.730400
537.000000, 43.843000
536.000000, 43.819600
535.000000, 43.704800
534.000000, 43.845100
533.000000, 43.815400
532.000000, 43.879200
531.000000, 43.828000
530.000000, 43.803000
529.000000, 43.795300
528.000000, 43.764500
527.000000, 43.818000
526.000000, 43.793700
525.000000, 43.718000
524.000000, 43.603400
523.000000, 43.809700
522.000000, 43.689900
521.000000, 43.858600
520.000000, 43.788200
519.000000, 43.769700
518.000000, 43.776500
517.000000, 43.794800
516.000000, 43.701900
515.000000, 43.776600
514.000000, 43.669500
513.000000, 43.831000
512.000000, 43.778400
511.000000, 43.769000
510.000000, 43.722500
509.000000, 43.774300
508.000000, 43.848400
507.000000, 43.712000
506.000000, 43.898700
505.000000, 43.791700
504.000000, 43.817700
503.000000, 43.891900
502.000000, 43.962000
501.000000, 43.985900
500.000000, 44.118900
499.000000, 44.095500
498.000000, 44.080600
497.000000, 44.174500
496.000000, 44.146100
495.000000, 44.089600
494.000000, 44.137800
493.000000, 44.147200
492.000000, 44.203900
491.000000, 44.286300
490.000000, 44.310600
489.000000, 44.248500
488.000000, 44.321300
487.000000, 44.180500
486.000000, 44.206100
485.000000, 44.222900
484.000000, 44.222300
483.000000, 44.140700
482.000000, 44.169800
481.000000, 44.026200
480.000000, 44.060100
479.000000, 43.951900
478.000000, 44.089900
477.000000, 43.981700
476.000000, 44.091800
475.000000, 44.066000
474.000000, 44.012300
473.000000, 43.859100
472.000000, 43.924900
471.000000, 43.960800
470.000000, 43.959000
469.000000, 43.891300
468.000000, 44.013200
467.000000, 44.035400
466.000000, 43.993300
465.000000, 43.979200
464.000000, 44.007800
463.000000, 44.098400
462.000000, 44.006600
461.000000, 44.071900
460.000000, 43.992800
459.000000, 44.065900
458.000000, 44.112500
457.000000, 44.063500
456.000000, 44.067000
455.000000, 44.094600
454.000000, 44.127200
453.000000, 44.148600
452.000000, 44.166300
451.000000, 44.240400
450.000000, 44.304100
449.000000, 44.323300
448.000000, 44.291000
447.000000, 44.320600
446.000000, 44.188400
445.000000, 44.227600
444.000000, 44.327700
443.000000, 44.462500
442.000000, 44.514800
441.000000, 44.404300
440.000000, 44.478100
439.000000, 44.500900
438.000000, 44.425400
437.000000, 44.462400
436.000000, 44.582300
435.000000, 44.696600
434.000000, 44.505100
433.000000, 44.545500
432.000000, 44.600200
431.000000, 44.696100
430.000000, 44.738700
429.000000, 44.677400
428.000000, 44.649100
427.000000, 44.688700
426.000000, 44.679200
425.000000, 44.861700
424.000000, 44.902000
423.000000, 44.873000
422.000000, 44.810400
421.000000, 44.971700
420.000000, 44.973200
419.000000, 44.909300
418.000000, 44.817800
417.000000, 44.801500
416.000000, 44.846000
415.000000, 44.899600
414.000000, 45.036200
413.000000, 45.058000
412.000000, 45.015900
411.000000, 45.129000
410.000000, 45.147200
409.000000, 45.133600
408.000000, 45.199300
407.000000, 45.137100
406.000000, 45.160800
405.000000, 45.246200
404.000000, 45.405200
403.000000, 45.345400
402.000000, 45.329200
401.000000, 45.422000
400.000000, 45.345600
399.000000, 45.207200
398.000000, 45.365900
397.000000, 45.470300
396.000000, 45.529300
395.000000, 45.622100
394.000000, 45.509600
393.000000, 45.652800
392.000000, 45.641700
391.000000, 45.580500
390.000000, 45.650400
389.000000, 45.730800
388.000000, 45.757600
387.000000, 45.767900
386.000000, 45.742700
385.000000, 45.780500
384.000000, 45.886800
383.000000, 45.822900
382.000000, 45.748700
381.000000, 45.708400
380.000000, 45.795700
379.000000, 44.322100
378.000000, 42.341300
377.000000, 42.139800
376.000000, 42.118700
375.000000, 42.295800
374.000000, 42.130700
373.000000, 42.068200
372.000000, 42.875200
371.000000, 42.932900
370.000000, 42.669600
369.000000, 42.417000
368.000000, 42.684100
367.000000, 42.796600
366.000000, 42.394300
365.000000, 42.489200
364.000000, 42.473200
363.000000, 42.735400
362.000000, 42.914300
361.000000, 42.732400
360.000000, 42.513100
359.000000, 42.787400
358.000000, 42.874400
357.000000, 42.440100
356.000000, 42.628700
355.000000, 42.508200
354.000000, 42.362400
353.000000, 42.593000
352.000000, 42.552400
351.000000, 42.673200
350.000000, 42.782100
349.000000, 43.440700
348.000000, 43.150600
347.000000, 42.611000
346.000000, 43.080200
345.000000, 43.105600
344.000000, 42.290700
343.000000, 42.953400
342.000000, 42.726300
341.000000, 42.369500
340.000000, 42.338500
339.000000, 42.507800
338.000000, 43.151100
337.000000, 42.867700
336.000000, 43.117500
335.000000, 42.981600
334.000000, 43.262100
333.000000, 43.432000
332.000000, 43.749500
331.000000, 44.250900
330.000000, 43.153800
329.000000, 42.912100
328.000000, 41.938300
327.000000, 42.260700
326.000000, 42.345000
325.000000, 42.817600
324.000000, 43.048300
323.000000, 42.929200
322.000000, 42.880000
321.000000, 42.772700
320.000000, 42.652100
319.000000, 49.961000
318.000000, 53.472800
317.000000, 53.430300
316.000000, 53.566300
315.000000, 53.490300
314.000000, 53.555600
313.000000, 53.442600
312.000000, 53.441800
311.000000, 53.531000
310.000000, 53.301700
309.000000, 53.381400
308.000000, 53.441600
307.000000, 53.136100
306.000000, 53.273300
305.000000, 53.609300
304.000000, 53.454500
303.000000, 53.299900
302.000000, 53.272000
301.000000, 53.209500
300.000000, 53.078500
299.000000, 53.358900
298.000000, 53.509600
297.000000, 53.179000
296.000000, 53.338700
295.000000, 53.269500
294.000000, 53.276000
293.000000, 52.994900
292.000000, 53.337700
291.000000, 53.137300
290.000000, 53.041900
289.000000, 52.876700
288.000000, 52.914200
287.000000, 52.994200
286.000000, 52.869500
285.000000, 52.818600
284.000000, 52.742500
283.000000, 52.831800
282.000000, 52.920600
281.000000, 52.943500
280.000000, 52.644600
279.000000, 52.503300
278.000000, 52.560300
277.000000, 52.232300
276.000000, 52.305500
275.000000, 51.989100
274.000000, 52.085200
273.000000, 52.180100
272.000000, 52.163600
271.000000, 52.003200
270.000000, 52.382100
269.000000, 52.568800
268.000000, 52.111500
267.000000, 51.946100
266.000000, 52.051000
265.000000, 51.846600
264.000000, 51.748500
263.000000, 51.845400
262.000000, 51.942500
261.000000, 51.834300
260.000000, 52.133100
259.000000, 51.858000
258.000000, 51.541600
257.000000, 51.752900
256.000000, 51.499200
255.000000, 51.503100
254.000000, 51.295200
253.000000, 51.331900
252.000000, 50.942500
251.000000, 51.101000
250.000000, 50.949400
249.000000, 50.791200
248.000000, 50.998600
247.000000, 51.181500
246.000000, 51.008800
245.000000, 50.897600
244.000000, 51.015500
243.000000, 50.902800
242.000000, 50.696800
241.000000, 50.466000
240.000000, 50.831500
239.000000, 50.376600
238.000000, 50.346400
237.000000, 50.536800
236.000000, 50.456100
235.000000, 50.679200
234.000000, 50.063300
233.000000, 50.406700
232.000000, 50.101100
231.000000, 50.519000
230.000000, 50.170900
229.000000, 49.884100
228.000000, 49.915300
227.000000, 49.919500
226.000000, 50.497900
225.000000, 50.203500
224.000000, 49.851600
223.000000, 49.639300
222.000000, 49.940200
221.000000, 49.896800
220.000000, 49.840500
219.000000, 49.800600
218.000000, 49.480900
217.000000, 49.154500
216.000000, 49.426200
215.000000, 48.935400
