nm, %T
800.000000, 78.898163
799.000000, 78.844819
798.000000, 78.674939
797.000000, 78.702886
796.000000, 78.454524
795.000000, 78.832927
794.000000, 78.812177
793.000000, 78.808218
792.000000, 78.633064
791.000000, 78.710281
790.000000, 78.695503
789.000000, 78.797439
788.000000, 78.619051
787.000000, 78.688498
786.000000, 78.654179
785.000000, 78.774592
784.000000, 78.698583
783.000000, 78.796070
782.000000, 78.875323
781.000000, 78.788433
780.000000, 78.843462
779.000000, 78.827316
778.000000, 78.753472
777.000000, 78.656155
776.000000, 78.689958
775.000000, 78.755821
774.000000, 78.734478
773.000000, 78.613927
772.000000, 78.605916
771.000000, 78.813133
770.000000, 78.643188
769.000000, 78.776307
768.000000, 78.760493
767.000000, 78.814017
766.000000, 78.850331
765.000000, 78.815107
764.000000, 78.699239
763.000000, 78.741134
762.000000, 78.715282
761.000000, 78.702861
760.000000, 78.778154
759.000000, 78.626246
758.000000, 78.727664
757.000000, 78.600361
756.000000, 78.545881
755.000000, 78.582314
754.000000, 78.673085
753.000000, 78.683382
752.000000, 78.580674
751.000000, 78.576996
750.000000, 78.592389
749.000000, 78.705106
748.000000, 78.661494
747.000000, 78.657939
746.000000, 78.611330
745.000000, 78.671410
744.000000, 78.682904
743.000000, 78.716701
742.000000, 78.669247
741.000000, 78.684477
740.000000, 78.707233
739.000000, 78.685400
738.000000, 78.585788
737.000000, 78.615872
736.000000, 78.778937
735.000000, 78.698554
734.000000, 78.659771
733.000000, 78.638389
732.000000, 78.648265
731.000000, 78.666547
730.000000, 78.633597
729.000000, 78.684885
728.000000, 78.620404
727.000000, 78.612892
726.000000, 78.573019
725.000000, 78.617973
724.000000, 78.624224
723.000000, 78.642921
722.000000, 78.643069
721.000000, 78.584367
720.000000, 78.533889
719.000000, 78.505727
718.000000, 78.493992
717.000000, 78.438945
716.000000, 78.524866
715.000000, 78.632161
714.000000, 78.577613
713.000000, 78.658253
712.000000, 78.638412
711.000000, 78.653796
710.000000, 78.655125
709.000000, 78.592895
708.000000, 78.555365
707.000000, 78.591376
706.000000, 78.526291
705.000000, 78.501299
704.000000, 78.480092
703.000000, 78.465874
702.000000, 78.575002
701.000000, 78.540246
700.000000, 78.563012
699.000000, 78.706110
698.000000, 78.739228
697.000000, 78.640629
696.000000, 78.590264
