nm, %T
800.000000, 80.053791
799.000000, 80.094868
798.000000, 79.995324
797.000000, 79.846891
796.000000, 79.947458
795.000000, 80.099114
794.000000, 80.178572
793.000000, 80.004552
792.000000, 79.999436
791.000000, 79.914877
790.000000, 80.065669
789.000000, 79.661284
788.000000, 79.923737
787.000000, 79.747615
786.000000, 79.907896
785.000000, 80.009885
784.000000, 80.156793
783.000000, 79.980242
782.000000, 80.019610
781.000000, 79.907954
780.000000, 79.923059
779.000000, 80.044016
778.000000, 79.946881
777.000000, 80.063017
776.000000, 79.871241
775.000000, 80.003862
774.000000, 79.780092
773.000000, 79.870481
772.000000, 79.904272
771.000000, 79.930195
770.000000, 79.968344
769.000000, 79.949443
768.000000, 79.955658
767.000000, 79.857953
766.000000, 79.945525
765.000000, 80.009298
764.000000, 79.822707
763.000000, 79.927916
762.000000, 79.893166
761.000000, 79.879074
760.000000, 79.766367
759.000000, 79.833903
758.000000, 79.904910
757.000000, 79.921372
756.000000, 79.935104
755.000000, 79.852673
754.000000, 79.844497
753.000000, 79.927869
752.000000, 79.871039
751.000000, 79.937334
750.000000, 79.855197
749.000000, 79.868820
748.000000, 79.851381
747.000000, 79.837448
746.000000, 80.010302
745.000000, 79.826676
744.000000, 79.773345
743.000000, 79.810063
742.000000, 79.838545
741.000000, 79.909831
740.000000, 79.807496
739.000000, 79.832577
738.000000, 79.791229
737.000000, 79.726250
736.000000, 79.700495
735.000000, 79.678363
734.000000, 79.687206
733.000000, 79.723401
732.000000, 79.729146
731.000000, 79.891700
730.000000, 79.757181
729.000000, 79.784398
728.000000, 79.753919
727.000000, 79.734395
726.000000, 79.780332
725.000000, 79.799050
724.000000, 79.812685
723.000000, 79.878115
722.000000, 79.802917
721.000000, 79.697191
720.000000, 79.670127
719.000000, 79.741261
718.000000, 79.648196
717.000000, 79.635912
716.000000, 79.789359
715.000000, 79.882268
714.000000, 79.863170
713.000000, 79.823157
712.000000, 79.789341
711.000000, 79.748975
710.000000, 79.806226
709.000000, 79.751113
708.000000, 79.630895
707.000000, 79.646494
706.000000, 79.750006
705.000000, 79.734592
704.000000, 79.671354
703.000000, 79.695623
702.000000, 79.674085
701.000000, 79.694096
700.000000, 79.657540
699.000000, 79.599315
698.000000, 79.619164
697.000000, 79.628324
696.000000, 79.678067
695.000000, 79.614855
694.000000, 79.671392
693.000000, 79.719706
692.000000, 79.707556
691.000000, 79.655668
690.000000, 79.615721
689.000000, 79.578868
688.000000, 79.542227
687.000000, 79.542618
686.000000, 79.609955
685.000000, 79.582941
684.000000, 79.591842
683.000000, 79.621365
682.000000, 79.586300
681.000000, 79.487768
680.000000, 79.509577
679.000000, 79.501888
678.000000, 79.496386
677.000000, 79.587652
676.000000, 79.581633
675.000000, 79.547630
674.000000, 79.490088
673.000000, 79.593107
672.000000, 79.642501
671.000000, 79.577489
670.000000, 79.545551
669.000000, 79.496707
668.000000, 79.492565
667.000000, 79.463673
666.000000, 79.448124
665.000000, 79.492800
664.000000, 79.533988
663.000000, 79.472034
662.000000, 79.428034
