nm, %T
800.000000, 42.832200
799.000000, 42.796500
798.000000, 42.775000
797.000000, 42.740800
796.000000, 42.708300
795.000000, 42.617700
794.000000, 42.627100
793.000000, 42.614700
792.000000, 42.524800
791.000000, 42.503100
790.000000, 42.485500
789.000000, 42.531200
788.000000, 42.432200
787.000000, 42.403400
786.000000, 42.343500
785.000000, 42.286400
784.000000, 42.246700
783.000000, 42.210300
782.000000, 42.223400
781.000000, 42.174400
780.000000, 42.136400
779.000000, 42.120700
778.000000, 42.056300
777.000000, 42.020400
776.000000, 42.016500
775.000000, 41.945600
774.000000, 41.990300
773.000000, 41.970700
772.000000, 41.889500
771.000000, 41.831000
770.000000, 41.824800
769.000000, 41.813800
768.000000, 41.766400
767.000000, 41.774800
766.000000, 41.743800
765.000000, 41.727400
764.000000, 41.716200
763.000000, 41.645900
762.000000, 41.578400
761.000000, 41.562700
760.000000, 41.535300
759.000000, 41.505800
758.000000, 41.476300
757.000000, 41.486400
756.000000, 41.451000
755.000000, 41.445200
754.000000, 41.452700
753.000000, 41.369300
752.000000, 41.361300
751.000000, 41.330000
750.000000, 41.311400
749.000000, 41.286700
748.000000, 41.246500
747.000000, 41.217500
746.000000, 41.156200
745.000000, 41.183100
744.000000, 41.199100
743.000000, 41.171500
742.000000, 41.113600
741.000000, 41.100700
740.000000, 41.079600
739.000000, 41.081600
738.000000, 41.030700
737.000000, 41.015600
736.000000, 41.001000
735.000000, 41.009000
734.000000, 40.991900
733.000000, 40.976300
732.000000, 40.959300
731.000000, 40.923400
730.000000, 40.927600
729.000000, 40.880800
728.000000, 40.848400
727.000000, 40.842600
726.000000, 40.816200
725.000000, 40.786200
724.000000, 40.787000
723.000000, 40.759600
722.000000, 40.734100
721.000000, 40.758400
720.000000, 40.743000
719.000000, 40.712800
718.000000, 40.704500
717.000000, 40.677000
716.000000, 40.656800
715.000000, 40.634800
714.000000, 40.619600
713.000000, 40.612400
712.000000, 40.596400
711.000000, 40.593500
710.000000, 40.583300
709.000000, 40.572600
708.000000, 40.546700
707.000000, 40.531100
706.000000, 40.528900
705.000000, 40.518800
704.000000, 40.517700
703.000000, 40.489300
702.000000, 40.464600
701.000000, 40.457200
700.000000, 40.460200
699.000000, 40.445700
698.000000, 40.432100
697.000000, 40.427700
696.000000, 40.399700
695.000000, 40.421100
694.000000, 40.400700
693.000000, 40.379100
692.000000, 40.363300
691.000000, 40.304100
690.000000, 40.168700
689.000000, 40.158400
688.000000, 40.137800
687.000000, 40.141500
686.000000, 40.133800
