nm, %T
800.000000, 79.454157
799.000000, 79.260132
798.000000, 79.214191
797.000000, 79.531826
796.000000, 79.318314
795.000000, 79.442304
794.000000, 79.237309
793.000000, 79.595105
792.000000, 79.505934
791.000000, 79.379543
790.000000, 79.516393
789.000000, 79.449301
788.000000, 79.526781
787.000000, 79.401906
786.000000, 79.556909
785.000000, 79.482403
784.000000, 79.411241
783.000000, 79.467850
782.000000, 79.387372
781.000000, 79.409259
780.000000, 79.421476
779.000000, 79.503265
778.000000, 79.435518
777.000000, 79.371424
776.000000, 79.444982
775.000000, 79.303218
774.000000, 79.293333
773.000000, 79.239320
772.000000, 79.416201
771.000000, 79.392251
770.000000, 79.394791
769.000000, 79.279631
768.000000, 79.168244
767.000000, 79.210513
766.000000, 79.343170
765.000000, 79.371848
764.000000, 79.411545
763.000000, 79.384259
762.000000, 79.458800
761.000000, 79.416342
760.000000, 79.355286
759.000000, 79.520480
758.000000, 79.400863
757.000000, 79.408329
756.000000, 79.394653
755.000000, 79.320382
754.000000, 79.260060
753.000000, 79.374689
752.000000, 79.255112
751.000000, 79.403444
750.000000, 79.380417
749.000000, 79.288605
748.000000, 79.334112
747.000000, 79.349516
746.000000, 79.294170
745.000000, 79.440963
744.000000, 79.430967
743.000000, 79.304449
742.000000, 79.304077
741.000000, 79.306544
740.000000, 79.418194
739.000000, 79.406564
738.000000, 79.359500
737.000000, 79.274963
736.000000, 79.250632
735.000000, 79.371123
734.000000, 79.325746
733.000000, 79.375614
732.000000, 79.288401
731.000000, 79.351696
730.000000, 79.225413
729.000000, 79.329298
728.000000, 79.336850
727.000000, 79.307112
726.000000, 79.216811
725.000000, 79.281219
724.000000, 79.321819
723.000000, 79.269735
722.000000, 79.287651
721.000000, 79.258618
720.000000, 79.332114
719.000000, 79.253274
718.000000, 79.217327
717.000000, 79.337105
716.000000, 79.314784
715.000000, 79.281117
714.000000, 79.278766
713.000000, 79.255580
712.000000, 79.164796
711.000000, 79.225954
710.000000, 79.243297
709.000000, 79.281245
708.000000, 79.262406
707.000000, 79.283545
706.000000, 79.259716
705.000000, 79.198852
704.000000, 79.190581
703.000000, 79.185651
702.000000, 79.226347
701.000000, 79.258000
700.000000, 79.238284
699.000000, 79.259843
698.000000, 79.272563
697.000000, 79.261367
696.000000, 79.228916
695.000000, 79.253335
694.000000, 79.295744
693.000000, 79.230269
692.000000, 79.214245
691.000000, 79.280755
690.000000, 79.279167
689.000000, 79.283238
688.000000, 79.248943
687.000000, 79.240177
686.000000, 79.229416
685.000000, 79.136601
684.000000, 79.110590
683.000000, 79.110848
682.000000, 79.098411
681.000000, 79.231533
680.000000, 79.280815
679.000000, 79.260132
678.000000, 79.240335
677.000000, 79.239071
676.000000, 79.234777
675.000000, 79.224388
674.000000, 79.173714
673.000000, 79.182632
672.000000, 79.156904
671.000000, 79.109237
670.000000, 79.121488
669.000000, 79.111159
668.000000, 79.130673
667.000000, 79.197482
666.000000, 79.203882
665.000000, 79.211267
664.000000, 79.167692
663.000000, 79.140342
662.000000, 79.132232
661.000000, 79.125068
660.000000, 79.176302
659.000000, 79.177099
658.000000, 79.128386
657.000000, 79.090930
656.000000, 79.059923
655.000000, 79.084512
654.000000, 79.104523
653.000000, 79.126404
652.000000, 79.154274
651.000000, 79.098376
650.000000, 79.054493
649.000000, 79.066518
648.000000, 79.055145
647.000000, 79.057320
646.000000, 79.045904
645.000000, 79.018575
644.000000, 79.027756
643.000000, 79.066094
642.000000, 79.090453
641.000000, 79.099335
640.000000, 79.077984
639.000000, 79.032474
638.000000, 79.019234
637.000000, 79.083840
636.000000, 79.096808
635.000000, 79.084047
634.000000, 79.024894
633.000000, 79.042282
632.000000, 79.030605
631.000000, 78.954474
630.000000, 78.983739
629.000000, 79.045305
628.000000, 79.082193
627.000000, 79.108312
626.000000, 79.098618
625.000000, 79.082607
624.000000, 79.092110
623.000000, 79.107758
622.000000, 79.073814
621.000000, 79.028596
620.000000, 78.998100
619.000000, 79.022825
618.000000, 79.071425
617.000000, 79.045291
616.000000, 78.950613
615.000000, 78.967173
614.000000, 78.991138
613.000000, 78.982525
612.000000, 78.987782
611.000000, 78.992174
610.000000, 78.963515
609.000000, 78.931101
608.000000, 78.966484
607.000000, 78.991161
606.000000, 79.047111
605.000000, 78.980398
604.000000, 78.933294
603.000000, 78.936462
602.000000, 78.934921
601.000000, 78.956497
600.000000, 78.981000
599.000000, 79.008681
598.000000, 78.971439
597.000000, 78.948685
596.000000, 78.911339
595.000000, 78.966149
594.000000, 78.979959
593.000000, 78.929144
592.000000, 78.943856
591.000000, 78.945505
590.000000, 78.922162
589.000000, 78.902868
588.000000, 78.899240
587.000000, 78.889142
586.000000, 78.838809
585.000000, 78.828672
584.000000, 78.831241
583.000000, 78.899345
582.000000, 78.859251
581.000000, 78.847718
580.000000, 78.798592
579.000000, 78.828959
578.000000, 78.794639
577.000000, 78.856605
576.000000, 78.849483
575.000000, 78.801342
574.000000, 78.791119
573.000000, 78.784746
572.000000, 78.741019
571.000000, 78.734378
570.000000, 78.785512
569.000000, 78.844203
568.000000, 78.841378
567.000000, 78.824923
566.000000, 78.832100
565.000000, 78.818639
564.000000, 78.817091
563.000000, 78.772786
562.000000, 78.666761
561.000000, 78.670724
560.000000, 78.639942
559.000000, 78.637912
558.000000, 78.649823
557.000000, 78.675876
556.000000, 78.655637
555.000000, 78.670343
554.000000, 78.633055
553.000000, 78.599690
552.000000, 78.648793
551.000000, 78.591418
550.000000, 78.648964
549.000000, 78.582460
548.000000, 78.592700
547.000000, 78.538736
546.000000, 78.507008
545.000000, 78.511523
544.000000, 78.557939
543.000000, 78.538477
542.000000, 78.548231
541.000000, 78.603620
540.000000, 78.532225
539.000000, 78.473376
538.000000, 78.501012
537.000000, 78.402636
536.000000, 78.396819
535.000000, 78.455775
534.000000, 78.430266
533.000000, 78.481378
532.000000, 78.437304
531.000000, 78.404674
530.000000, 78.421954
529.000000, 78.356867
528.000000, 78.420218
527.000000, 78.255573
526.000000, 78.335881
525.000000, 78.326079
524.000000, 78.310831
523.000000, 78.306995
522.000000, 78.235191
521.000000, 78.277632
520.000000, 78.264709
519.000000, 78.216918
518.000000, 78.203724
517.000000, 78.227047
516.000000, 78.280465
515.000000, 78.205455
514.000000, 78.218515
513.000000, 78.275635
512.000000, 78.202835
511.000000, 78.080394
510.000000, 78.119347
509.000000, 78.103770
508.000000, 78.128743
507.000000, 78.032314
506.000000, 78.060680
505.000000, 78.112758
504.000000, 78.100432
