nm, %T
800.000000, 78.665017
799.000000, 78.455683
798.000000, 78.591583
797.000000, 78.571098
796.000000, 78.415974
795.000000, 78.720535
794.000000, 78.817280
793.000000, 78.628524
792.000000, 78.448688
791.000000, 78.488973
790.000000, 78.486510
789.000000, 78.473579
788.000000, 78.342089
787.000000, 78.495225
786.000000, 78.469760
785.000000, 78.487500
784.000000, 78.436327
783.000000, 78.468419
782.000000, 78.694808
781.000000, 78.681279
780.000000, 78.497003
779.000000, 78.519976
778.000000, 78.459528
777.000000, 78.491768
776.000000, 78.440847
775.000000, 78.507107
774.000000, 78.490139
773.000000, 78.469540
772.000000, 78.471470
771.000000, 78.569725
770.000000, 78.448447
769.000000, 78.540336
768.000000, 78.382263
767.000000, 78.496656
766.000000, 78.497884
765.000000, 78.526507
764.000000, 78.422406
763.000000, 78.484193
762.000000, 78.559541
761.000000, 78.528670
760.000000, 78.566752
759.000000, 78.352276
758.000000, 78.329107
757.000000, 78.324606
756.000000, 78.313950
755.000000, 78.377921
754.000000, 78.363134
753.000000, 78.386637
752.000000, 78.281936
751.000000, 78.336003
750.000000, 78.418382
749.000000, 78.534208
748.000000, 78.606140
747.000000, 78.539533
746.000000, 78.511876
745.000000, 78.524359
744.000000, 78.475217
743.000000, 78.472297
742.000000, 78.462241
741.000000, 78.537184
740.000000, 78.554072
739.000000, 78.446697
738.000000, 78.557379
737.000000, 78.550567
736.000000, 78.511611
735.000000, 78.427490
734.000000, 78.505805
733.000000, 78.479692
732.000000, 78.332774
731.000000, 78.314723
730.000000, 78.328802
729.000000, 78.305385
728.000000, 78.321123
727.000000, 78.286234
726.000000, 78.340659
725.000000, 78.378398
724.000000, 78.401683
723.000000, 78.365783
722.000000, 78.322644
721.000000, 78.269135
720.000000, 78.248063
719.000000, 78.249089
718.000000, 78.200267
717.000000, 78.163679
716.000000, 78.203783
715.000000, 78.243871
714.000000, 78.269973
713.000000, 78.296731
712.000000, 78.322738
711.000000, 78.329582
710.000000, 78.288407
709.000000, 78.257301
708.000000, 78.258836
707.000000, 78.266500
706.000000, 78.145235
705.000000, 78.143699
704.000000, 78.131931
703.000000, 78.084050
702.000000, 78.097204
701.000000, 78.137650
700.000000, 78.146696
699.000000, 78.137953
698.000000, 78.153153
697.000000, 78.192224
696.000000, 78.163984
695.000000, 78.066387
694.000000, 78.021284
693.000000, 77.997400
692.000000, 78.052565
691.000000, 78.158433
690.000000, 78.198912
689.000000, 78.229609
688.000000, 78.167651
687.000000, 78.140631
686.000000, 78.178097
685.000000, 78.254748
