nm, %T
800.000000, 80.689691
799.000000, 78.694649
798.000000, 79.554346
797.000000, 80.172659
796.000000, 80.670237
795.000000, 79.133924
794.000000, 80.460857
793.000000, 79.490727
792.000000, 80.417382
791.000000, 80.108442
790.000000, 79.590778
789.000000, 78.497677
788.000000, 79.747939
787.000000, 79.511735
786.000000, 79.303547
785.000000, 80.336383
784.000000, 79.391093
783.000000, 79.891654
782.000000, 79.073907
781.000000, 79.735306
780.000000, 79.419795
779.000000, 79.693465
778.000000, 80.718625
777.000000, 80.157427
776.000000, 79.432390
775.000000, 79.726523
774.000000, 80.115487
773.000000, 79.236669
772.000000, 78.797578
771.000000, 79.699481
770.000000, 79.124756
769.000000, 79.931185
768.000000, 79.425488
767.000000, 79.560009
766.000000, 80.332712
765.000000, 79.651318
764.000000, 79.606233
763.000000, 79.833960
762.000000, 79.941620
761.000000, 79.179410
760.000000, 79.941832
759.000000, 79.649332
758.000000, 79.366797
757.000000, 79.844345
756.000000, 79.446041
755.000000, 79.637987
754.000000, 79.576218
753.000000, 79.967695
752.000000, 79.637707
751.000000, 78.899962
750.000000, 79.328739
749.000000, 78.903126
748.000000, 79.514175
747.000000, 79.310284
746.000000, 79.122837
745.000000, 79.755890
744.000000, 79.535798
743.000000, 79.261225
742.000000, 80.052070
741.000000, 80.025281
740.000000, 79.195871
739.000000, 79.068917
738.000000, 79.646727
737.000000, 80.029433
736.000000, 79.911620
735.000000, 79.672005
734.000000, 79.605553
733.000000, 79.335142
732.000000, 79.395360
731.000000, 79.315783
730.000000, 79.451653
729.000000, 79.999550
728.000000, 80.095532
727.000000, 79.659357
726.000000, 79.507837
725.000000, 79.499452
724.000000, 79.489989
723.000000, 79.763997
722.000000, 79.719950
721.000000, 79.498613
720.000000, 79.513057
719.000000, 79.753359
718.000000, 79.191902
717.000000, 79.065350
716.000000, 79.304375
715.000000, 79.561953
714.000000, 79.976626
713.000000, 79.892138
712.000000, 79.839915
711.000000, 79.311547
710.000000, 79.207139
709.000000, 79.661699
708.000000, 79.586374
707.000000, 79.888012
706.000000, 79.943638
705.000000, 79.556672
704.000000, 79.550557
703.000000, 79.847634
702.000000, 79.823283
701.000000, 79.708928
700.000000, 79.417044
699.000000, 79.351197
698.000000, 79.485694
697.000000, 79.379322
696.000000, 79.451242
695.000000, 79.467519
694.000000, 79.417935
693.000000, 79.519988
692.000000, 79.276830
691.000000, 79.329749
690.000000, 79.535353
689.000000, 79.461579
688.000000, 79.718749
687.000000, 79.715802
686.000000, 79.550646
685.000000, 79.517907
684.000000, 79.512663
683.000000, 79.487809
682.000000, 79.239377
681.000000, 79.177260
680.000000, 79.203442
679.000000, 79.377737
678.000000, 79.409598
677.000000, 79.295725
676.000000, 79.376931
675.000000, 79.551863
674.000000, 79.470004
673.000000, 79.322256
672.000000, 79.235970
671.000000, 79.405323
670.000000, 79.434524
669.000000, 79.350409
668.000000, 79.403618
667.000000, 79.345601
666.000000, 79.222049
665.000000, 79.313414
664.000000, 79.411819
663.000000, 79.421279
662.000000, 79.239676
661.000000, 79.304705
660.000000, 79.357832
659.000000, 79.214673
658.000000, 79.362875
657.000000, 79.482176
656.000000, 79.206403
655.000000, 79.121484
654.000000, 79.136899
653.000000, 79.171797
652.000000, 79.366849
651.000000, 79.367856
650.000000, 79.293243
649.000000, 79.298690
648.000000, 79.263942
647.000000, 79.156895
646.000000, 79.155672
645.000000, 78.962937
644.000000, 78.912172
643.000000, 79.188232
642.000000, 79.070019
641.000000, 78.917237
640.000000, 78.993004
639.000000, 79.038340
638.000000, 79.037843
637.000000, 78.996514
636.000000, 79.094413
635.000000, 79.135542
634.000000, 79.033074
633.000000, 79.019308
632.000000, 79.077432
631.000000, 79.126563
630.000000, 79.233720
629.000000, 79.085005
628.000000, 78.938187
627.000000, 78.897967
626.000000, 79.009398
625.000000, 78.548618
624.000000, 78.942588
623.000000, 79.200926
622.000000, 78.948683
621.000000, 78.920470
620.000000, 79.176404
619.000000, 79.115714
618.000000, 79.079056
617.000000, 79.140972
616.000000, 79.109397
615.000000, 78.956984
614.000000, 78.899777
613.000000, 78.928568
612.000000, 78.881891
611.000000, 78.960852
610.000000, 79.012568
609.000000, 79.120241
608.000000, 78.905655
607.000000, 78.820473
606.000000, 78.799057
605.000000, 78.708491
604.000000, 78.899352
603.000000, 78.982943
602.000000, 78.910214
601.000000, 78.898650
600.000000, 78.893269
599.000000, 78.769248
598.000000, 78.701146
597.000000, 78.730146
596.000000, 78.757953
595.000000, 78.928886
594.000000, 78.862666
593.000000, 78.849910
592.000000, 79.125601
591.000000, 78.916349
590.000000, 78.946261
589.000000, 78.865057
588.000000, 79.014555
587.000000, 78.855184
586.000000, 78.731856
585.000000, 78.629770
584.000000, 78.581866
583.000000, 78.665455
582.000000, 78.857677
581.000000, 78.777081
580.000000, 78.788361
579.000000, 78.660432
578.000000, 78.746889
577.000000, 78.636301
576.000000, 78.715139
575.000000, 78.619164
574.000000, 78.544423
573.000000, 78.635142
572.000000, 78.519385
571.000000, 78.523839
570.000000, 78.506954
569.000000, 78.516788
568.000000, 78.666448
567.000000, 78.513941
566.000000, 78.522648
565.000000, 78.680141
564.000000, 78.492652
563.000000, 78.488517
562.000000, 78.394901
561.000000, 78.270737
560.000000, 78.474046
559.000000, 78.577776
558.000000, 78.321674
557.000000, 78.131189
556.000000, 78.232761
555.000000, 78.660849
554.000000, 78.329528
553.000000, 78.287695
552.000000, 78.258904
551.000000, 78.300529
550.000000, 78.219618
549.000000, 78.350461
548.000000, 78.287129
547.000000, 78.233973
546.000000, 78.297964
545.000000, 78.424883
544.000000, 78.350487
543.000000, 78.516237
542.000000, 78.267121
541.000000, 77.857192
540.000000, 77.906355
539.000000, 78.113337
538.000000, 77.932971
537.000000, 77.755628
536.000000, 77.857397
535.000000, 78.283621
534.000000, 77.979980
533.000000, 78.077343
532.000000, 77.964730
531.000000, 77.784065
530.000000, 78.068397
529.000000, 78.009056
528.000000, 78.117195
527.000000, 78.039618
526.000000, 78.022638
525.000000, 78.173521
524.000000, 78.705560
523.000000, 77.909915
522.000000, 77.945475
521.000000, 77.533939
520.000000, 77.811145
519.000000, 77.857513
518.000000, 77.896131
517.000000, 77.856960
516.000000, 77.807372
515.000000, 77.897096
514.000000, 78.127755
513.000000, 77.691360
512.000000, 77.805265
511.000000, 77.760972
510.000000, 77.996455
509.000000, 77.763893
508.000000, 77.530537
507.000000, 77.732659
506.000000, 77.527353
505.000000, 77.677505
504.000000, 77.245040
503.000000, 77.382387
502.000000, 77.588144
501.000000, 77.652839
500.000000, 77.426228
499.000000, 77.521062
498.000000, 77.503029
497.000000, 77.261542
496.000000, 77.336390
495.000000, 77.599706
494.000000, 77.307206
493.000000, 77.660191
492.000000, 77.634100
491.000000, 77.368396
490.000000, 77.234793
489.000000, 77.419800
488.000000, 77.390104
487.000000, 77.500481
486.000000, 77.325075
485.000000, 77.417130
484.000000, 77.107025
483.000000, 77.139465
482.000000, 77.293083
481.000000, 77.211751
480.000000, 77.300324
479.000000, 77.400522
478.000000, 76.991783
477.000000, 77.068872
476.000000, 76.987331
475.000000, 76.912359
474.000000, 77.020742
473.000000, 77.233915
472.000000, 77.123909
471.000000, 76.880312
470.000000, 77.113219
469.000000, 76.922534
468.000000, 76.589069
467.000000, 77.030980
466.000000, 77.078555
465.000000, 77.016635
464.000000, 77.039979
463.000000, 76.671262
462.000000, 76.905964
461.000000, 76.684917
460.000000, 76.712780
459.000000, 76.632498
458.000000, 76.486257
457.000000, 76.680926
456.000000, 76.687090
455.000000, 76.922117
454.000000, 76.708470
453.000000, 76.458370
452.000000, 76.711656
451.000000, 76.480095
450.000000, 76.477798
449.000000, 76.464072
448.000000, 76.437877
447.000000, 76.539803
446.000000, 76.579374
445.000000, 76.466957
444.000000, 76.630188
443.000000, 76.119876
442.000000, 76.202521
441.000000, 76.405213
440.000000, 75.958955
439.000000, 76.160257
438.000000, 76.399537
437.000000, 76.314819
436.000000, 76.037127
435.000000, 75.893245
434.000000, 76.197335
433.000000, 76.238902
432.000000, 76.111094
431.000000, 76.254528
430.000000, 76.088264
429.000000, 75.996141
428.000000, 76.150247
427.000000, 76.010714
426.000000, 75.968236
425.000000, 75.773990
424.000000, 75.519576
423.000000, 75.744211
422.000000, 75.843777
421.000000, 75.550179
420.000000, 75.613699
419.000000, 75.715052
418.000000, 75.774358
417.000000, 75.975581
416.000000, 75.694599
415.000000, 75.771722
414.000000, 75.575870
413.000000, 75.411692
412.000000, 75.337603
411.000000, 75.258703
410.000000, 75.384520
409.000000, 75.419421
408.000000, 74.958019
407.000000, 75.099641
406.000000, 75.204824
405.000000, 75.046081
404.000000, 74.842970
403.000000, 75.024589
402.000000, 75.347899
401.000000, 75.087403
400.000000, 74.852687
399.000000, 75.182714
398.000000, 74.856665
397.000000, 74.520291
396.000000, 74.640946
395.000000, 74.425114
394.000000, 74.354202
393.000000, 74.419532
392.000000, 74.369053
391.000000, 74.527484
390.000000, 74.562983
389.000000, 74.064307
388.000000, 73.734418
387.000000, 73.799978
386.000000, 74.074552
385.000000, 74.085692
384.000000, 73.567344
383.000000, 73.546851
382.000000, 73.820458
381.000000, 74.026437
380.000000, 73.763694
379.000000, 74.396520
378.000000, 74.799309
377.000000, 73.879800
376.000000, 74.255141
375.000000, 73.803782
374.000000, 72.848540
373.000000, 73.039018
372.000000, 71.642814
371.000000, 71.292645
370.000000, 71.599921
369.000000, 71.414056
368.000000, 71.733971
367.000000, 71.503811
366.000000, 71.635102
365.000000, 70.890485
364.000000, 70.540011
363.000000, 70.074224
362.000000, 70.021182
361.000000, 70.032575
360.000000, 70.044763
359.000000, 68.584911
358.000000, 67.999086
357.000000, 68.763504
356.000000, 67.786257
355.000000, 67.732814
354.000000, 67.379091
353.000000, 66.195619
352.000000, 66.439026
351.000000, 65.176270
350.000000, 64.308437
349.000000, 63.514860
348.000000, 63.665163
347.000000, 63.082772
346.000000, 60.545680
345.000000, 59.920057
344.000000, 61.019326
343.000000, 59.534752
342.000000, 59.668401
341.000000, 59.362985
340.000000, 58.254780
339.000000, 56.808868
338.000000, 55.118641
337.000000, 54.723253
336.000000, 53.565722
335.000000, 52.447792
334.000000, 49.925686
333.000000, 48.727896
332.000000, 48.405810
331.000000, 46.238156
330.000000, 45.916234
329.000000, 44.594881
328.000000, 44.317485
