nm, %T
800.000000, 79.559537
799.000000, 79.596229
798.000000, 79.603507
797.000000, 79.479093
796.000000, 79.666248
795.000000, 79.735415
794.000000, 79.664345
793.000000, 79.409687
792.000000, 79.488675
791.000000, 79.512788
790.000000, 79.622695
789.000000, 79.438389
788.000000, 79.536296
787.000000, 79.578996
786.000000, 79.648588
785.000000, 79.606209
784.000000, 79.530235
783.000000, 79.580339
782.000000, 79.524387
781.000000, 79.552288
780.000000, 79.518896
779.000000, 79.550435
778.000000, 79.531010
777.000000, 79.644649
776.000000, 79.504480
775.000000, 79.606919
774.000000, 79.459542
773.000000, 79.271730
772.000000, 79.385287
771.000000, 79.546748
770.000000, 79.552084
769.000000, 79.505092
768.000000, 79.547196
767.000000, 79.456754
766.000000, 79.484379
765.000000, 79.565226
764.000000, 79.410157
763.000000, 79.438792
762.000000, 79.470350
761.000000, 79.391859
760.000000, 79.461085
759.000000, 79.466002
758.000000, 79.544945
757.000000, 79.464114
756.000000, 79.461050
755.000000, 79.431876
754.000000, 79.350440
753.000000, 79.547394
752.000000, 79.448905
751.000000, 79.531575
750.000000, 79.407863
749.000000, 79.422187
748.000000, 79.464924
747.000000, 79.470128
746.000000, 79.566384
745.000000, 79.486246
744.000000, 79.419696
743.000000, 79.462492
742.000000, 79.445974
741.000000, 79.512271
740.000000, 79.466937
739.000000, 79.459174
738.000000, 79.409320
737.000000, 79.480247
736.000000, 79.394649
735.000000, 79.412568
734.000000, 79.434230
733.000000, 79.401264
732.000000, 79.387343
731.000000, 79.337738
730.000000, 79.269979
729.000000, 79.329416
728.000000, 79.346070
727.000000, 79.369825
726.000000, 79.399356
725.000000, 79.434220
724.000000, 79.413539
723.000000, 79.356029
722.000000, 79.390977
721.000000, 79.302917
720.000000, 79.256559
719.000000, 79.332790
718.000000, 79.284600
717.000000, 79.323205
716.000000, 79.379095
715.000000, 79.417642
714.000000, 79.378921
713.000000, 79.364184
712.000000, 79.346198
711.000000, 79.326247
710.000000, 79.426020
709.000000, 79.294647
708.000000, 79.337406
707.000000, 79.372383
706.000000, 79.331045
705.000000, 79.337493
704.000000, 79.256226
703.000000, 79.210804
702.000000, 79.217143
701.000000, 79.169097
700.000000, 79.110336
699.000000, 79.168119
698.000000, 79.272162
697.000000, 79.309236
696.000000, 79.266183
695.000000, 79.169295
694.000000, 79.199865
693.000000, 79.252386
692.000000, 79.285886
691.000000, 79.218988
690.000000, 79.244287
689.000000, 79.241703
688.000000, 79.241264
687.000000, 79.165452
686.000000, 79.107386
685.000000, 79.157757
684.000000, 79.222694
683.000000, 79.187549
682.000000, 79.155393
681.000000, 79.160609
680.000000, 79.131081
679.000000, 79.162891
678.000000, 79.157314
677.000000, 79.157768
676.000000, 79.155621
675.000000, 79.166823
674.000000, 79.138071
673.000000, 79.173114
672.000000, 79.219824
671.000000, 79.167083
670.000000, 79.127822
669.000000, 79.120626
668.000000, 79.170349
667.000000, 79.145152
666.000000, 79.127615
665.000000, 79.146867
664.000000, 79.117450
663.000000, 79.081598
662.000000, 79.050567
661.000000, 79.037397
660.000000, 79.072840
659.000000, 79.065504
658.000000, 79.043635
657.000000, 79.105336
656.000000, 79.114817
655.000000, 79.074805
654.000000, 79.056815
653.000000, 79.059166
652.000000, 79.078363
651.000000, 79.084178
650.000000, 79.050088
649.000000, 79.055453
648.000000, 79.072374
647.000000, 79.068002
646.000000, 79.037628
645.000000, 78.988116
644.000000, 78.994591
643.000000, 78.974021
642.000000, 78.989815
641.000000, 78.998735
640.000000, 78.968116
639.000000, 78.917687
638.000000, 78.938494
637.000000, 78.916516
636.000000, 78.958061
635.000000, 78.952949
634.000000, 78.898532
633.000000, 78.875511
632.000000, 78.955761
631.000000, 78.933527
630.000000, 78.850828
629.000000, 78.810327
628.000000, 78.852488
627.000000, 78.899709
626.000000, 78.850950
625.000000, 78.843736
624.000000, 78.809507
623.000000, 78.817470
622.000000, 78.827055
621.000000, 78.797848
620.000000, 78.869174
619.000000, 78.901063
618.000000, 78.869495
617.000000, 78.896433
616.000000, 78.872788
615.000000, 78.843165
614.000000, 78.846450
613.000000, 78.846314
612.000000, 78.807355
611.000000, 78.767904
610.000000, 78.807882
609.000000, 78.828807
608.000000, 78.816746
607.000000, 78.816496
606.000000, 78.810913
605.000000, 78.829478
604.000000, 78.716878
603.000000, 78.729087
602.000000, 78.724312
601.000000, 78.727238
600.000000, 78.691560
599.000000, 78.716103
598.000000, 78.759263
597.000000, 78.757473
596.000000, 78.731299
595.000000, 78.589961
594.000000, 78.627554
593.000000, 78.682399
592.000000, 78.633824
591.000000, 78.639192
590.000000, 78.640958
589.000000, 78.615532
588.000000, 78.642615
587.000000, 78.699855
586.000000, 78.638892
585.000000, 78.606965
584.000000, 78.577602
583.000000, 78.511064
582.000000, 78.581977
581.000000, 78.549189
580.000000, 78.623925
579.000000, 78.612385
578.000000, 78.677835
577.000000, 78.685086
576.000000, 78.624066
575.000000, 78.581315
574.000000, 78.562640
