nm, %T
800.000000, 80.374272
799.000000, 79.502578
798.000000, 78.930594
797.000000, 80.485977
796.000000, 80.606308
795.000000, 80.628137
794.000000, 80.627041
793.000000, 80.206805
792.000000, 81.952949
791.000000, 80.335065
790.000000, 80.884658
789.000000, 79.142687
788.000000, 79.889556
787.000000, 79.878864
786.000000, 78.950510
785.000000, 80.742767
784.000000, 78.953904
783.000000, 79.751601
782.000000, 79.004257
781.000000, 79.424833
780.000000, 79.537761
779.000000, 79.523264
778.000000, 80.623698
777.000000, 79.957915
776.000000, 80.061394
775.000000, 79.498372
774.000000, 79.710647
773.000000, 79.778072
772.000000, 78.955448
771.000000, 79.964399
770.000000, 79.496567
769.000000, 79.390149
768.000000, 78.916195
767.000000, 79.901283
766.000000, 80.144638
765.000000, 79.677857
764.000000, 79.660630
763.000000, 79.728534
762.000000, 79.840119
761.000000, 80.071835
760.000000, 79.571316
759.000000, 79.433553
758.000000, 79.622719
757.000000, 79.574052
756.000000, 79.512597
755.000000, 80.079995
754.000000, 79.972034
753.000000, 79.210887
752.000000, 79.474519
751.000000, 79.183480
750.000000, 79.589264
749.000000, 79.998000
748.000000, 79.665023
747.000000, 79.730664
746.000000, 79.545823
745.000000, 80.262668
744.000000, 79.809251
743.000000, 80.033119
742.000000, 79.973386
741.000000, 79.666615
740.000000, 79.799826
739.000000, 79.671529
738.000000, 79.250688
737.000000, 79.652255
736.000000, 79.814389
735.000000, 80.126345
734.000000, 80.343659
733.000000, 80.104591
732.000000, 79.727592
731.000000, 79.754309
730.000000, 79.597511
729.000000, 79.882652
728.000000, 79.542674
727.000000, 79.481911
726.000000, 79.477266
725.000000, 80.136664
724.000000, 80.196625
723.000000, 79.869778
722.000000, 79.738425
721.000000, 79.965014
720.000000, 79.983060
719.000000, 79.697724
718.000000, 79.749087
717.000000, 79.341290
716.000000, 79.643216
715.000000, 79.568725
714.000000, 79.778377
713.000000, 79.893496
712.000000, 79.525172
711.000000, 79.138298
710.000000, 79.500816
709.000000, 79.799209
708.000000, 79.763164
707.000000, 79.437664
706.000000, 79.702088
705.000000, 79.733641
704.000000, 79.548065
703.000000, 79.610187
702.000000, 79.892735
701.000000, 79.744341
700.000000, 79.517663
699.000000, 79.647775
698.000000, 79.643019
697.000000, 79.622302
696.000000, 79.585191
695.000000, 79.470919
694.000000, 79.618905
693.000000, 79.401833
692.000000, 79.358240
691.000000, 79.599725
690.000000, 79.909323
689.000000, 79.845022
688.000000, 79.726084
687.000000, 79.445889
686.000000, 79.648153
685.000000, 79.829060
684.000000, 79.875944
683.000000, 79.892991
682.000000, 79.382718
681.000000, 79.113241
680.000000, 79.389023
679.000000, 79.722750
678.000000, 79.763279
677.000000, 79.453768
676.000000, 79.326236
675.000000, 79.460552
674.000000, 79.592024
673.000000, 79.570833
672.000000, 79.461644
671.000000, 79.552877
670.000000, 79.653342
669.000000, 79.567815
668.000000, 79.508751
