nm, %T
800.000000, 79.733705
799.000000, 79.660486
798.000000, 79.750789
797.000000, 79.847827
796.000000, 79.647984
795.000000, 79.862358
794.000000, 79.641120
793.000000, 79.798990
792.000000, 79.848935
791.000000, 79.702892
790.000000, 79.797343
789.000000, 79.617786
788.000000, 79.831354
787.000000, 79.643142
786.000000, 79.756279
785.000000, 79.848131
784.000000, 79.805523
783.000000, 79.716088
782.000000, 79.752460
781.000000, 79.601844
780.000000, 79.652747
779.000000, 79.699768
778.000000, 79.616371
777.000000, 79.691531
776.000000, 79.596825
775.000000, 79.673196
774.000000, 79.529796
773.000000, 79.513327
772.000000, 79.651225
771.000000, 79.650259
770.000000, 79.739054
769.000000, 79.797818
768.000000, 79.758370
767.000000, 79.556575
766.000000, 79.755796
765.000000, 79.549169
764.000000, 79.488544
763.000000, 79.644575
762.000000, 79.595174
761.000000, 79.669752
760.000000, 79.543425
759.000000, 79.446005
758.000000, 79.566403
757.000000, 79.510876
756.000000, 79.518950
755.000000, 79.598844
754.000000, 79.555493
753.000000, 79.619670
752.000000, 79.575352
751.000000, 79.601258
750.000000, 79.451919
749.000000, 79.642355
748.000000, 79.670033
747.000000, 79.611088
746.000000, 79.614007
745.000000, 79.508585
744.000000, 79.477707
743.000000, 79.410757
742.000000, 79.528915
741.000000, 79.463853
740.000000, 79.448680
739.000000, 79.391747
738.000000, 79.455871
737.000000, 79.540955
736.000000, 79.506354
735.000000, 79.480114
734.000000, 79.406663
733.000000, 79.411269
732.000000, 79.447647
731.000000, 79.530293
730.000000, 79.428552
729.000000, 79.424571
728.000000, 79.501523
727.000000, 79.474862
726.000000, 79.504461
725.000000, 79.577406
724.000000, 79.524358
723.000000, 79.478454
722.000000, 79.524772
721.000000, 79.409398
720.000000, 79.411433
719.000000, 79.390020
718.000000, 79.352897
717.000000, 79.400644
716.000000, 79.439110
715.000000, 79.440283
714.000000, 79.386798
713.000000, 79.472279
712.000000, 79.496211
711.000000, 79.449912
710.000000, 79.451400
709.000000, 79.467670
708.000000, 79.491796
707.000000, 79.442700
706.000000, 79.401365
705.000000, 79.383151
704.000000, 79.354702
703.000000, 79.349359
702.000000, 79.360725
701.000000, 79.370050
700.000000, 79.341674
699.000000, 79.317702
698.000000, 79.309262
697.000000, 79.354997
696.000000, 79.367421
695.000000, 79.300167
694.000000, 79.302834
693.000000, 79.350208
692.000000, 79.394648
691.000000, 79.343293
690.000000, 79.320217
689.000000, 79.302462
688.000000, 79.367080
687.000000, 79.349551
686.000000, 79.347333
685.000000, 79.299069
684.000000, 79.305503
683.000000, 79.220977
682.000000, 79.227710
681.000000, 79.216715
680.000000, 79.257829
679.000000, 79.326898
678.000000, 79.283654
677.000000, 79.259182
676.000000, 79.288547
675.000000, 79.240286
674.000000, 79.192035
673.000000, 79.173864
672.000000, 79.145543
671.000000, 79.126568
670.000000, 79.183603
669.000000, 79.238230
668.000000, 79.241452
667.000000, 79.255082
666.000000, 79.262830
665.000000, 79.203228
664.000000, 79.199405
663.000000, 79.182590
662.000000, 79.169622
661.000000, 79.147188
660.000000, 79.142035
659.000000, 79.154544
658.000000, 79.201473
657.000000, 79.249418
656.000000, 79.174050
655.000000, 79.113959
654.000000, 79.117054
653.000000, 79.145518
652.000000, 79.183825
651.000000, 79.221066
650.000000, 79.183967
649.000000, 79.184337
648.000000, 79.210593
647.000000, 79.153460
646.000000, 79.149526
645.000000, 79.142004
644.000000, 79.138932
643.000000, 79.060517
642.000000, 79.003646
641.000000, 79.048790
640.000000, 79.074027
639.000000, 79.035406
638.000000, 79.042178
637.000000, 79.029274
636.000000, 79.064545
635.000000, 79.101786
634.000000, 79.133841
633.000000, 79.131237
632.000000, 79.070629
631.000000, 79.049399
630.000000, 79.011282
629.000000, 79.022922
628.000000, 79.026613
627.000000, 78.997720
626.000000, 78.995299
625.000000, 78.990858
624.000000, 78.946812
623.000000, 78.895085
622.000000, 78.907211
621.000000, 78.950367
620.000000, 78.993213
619.000000, 78.929061
618.000000, 78.873531
617.000000, 78.876003
616.000000, 78.890700
615.000000, 78.942575
614.000000, 78.943584
613.000000, 78.929849
612.000000, 78.937819
611.000000, 78.890710
610.000000, 78.946612
609.000000, 78.916108
608.000000, 78.914909
607.000000, 78.897758
606.000000, 78.877514
605.000000, 78.876153
604.000000, 78.871012
603.000000, 78.803494
602.000000, 78.829021
601.000000, 78.822122
600.000000, 78.802034
599.000000, 78.780903
598.000000, 78.802393
597.000000, 78.761761
596.000000, 78.750974
595.000000, 78.764697
594.000000, 78.816932
593.000000, 78.761618
592.000000, 78.795767
591.000000, 78.798358
590.000000, 78.746396
589.000000, 78.729745
588.000000, 78.705644
587.000000, 78.684731
586.000000, 78.693604
585.000000, 78.696437
584.000000, 78.688731
583.000000, 78.633232
582.000000, 78.716043
581.000000, 78.631058
580.000000, 78.722187
579.000000, 78.654438
578.000000, 78.665747
577.000000, 78.696417
576.000000, 78.639418
575.000000, 78.655053
574.000000, 78.650702
573.000000, 78.671769
572.000000, 78.610889
571.000000, 78.665946
570.000000, 78.604927
569.000000, 78.555367
568.000000, 78.570119
567.000000, 78.604905
566.000000, 78.563398
565.000000, 78.431142
564.000000, 78.451201
563.000000, 78.548407
562.000000, 78.498424
561.000000, 78.422427
560.000000, 78.377640
559.000000, 78.330898
558.000000, 78.354246
557.000000, 78.313422
556.000000, 78.347119
555.000000, 78.417358
554.000000, 78.472539
553.000000, 78.464007
552.000000, 78.454591
551.000000, 78.431623
550.000000, 78.465247
549.000000, 78.398411
548.000000, 78.452992
547.000000, 78.409009
546.000000, 78.354124
545.000000, 78.276900
544.000000, 78.334970
543.000000, 78.311446
542.000000, 78.375134
541.000000, 78.351098
540.000000, 78.290837
539.000000, 78.303164
538.000000, 78.208062
537.000000, 78.246725
536.000000, 78.279475
535.000000, 78.269207
534.000000, 78.172430
533.000000, 78.245858
532.000000, 78.216242
531.000000, 78.236212
530.000000, 78.264121
529.000000, 78.230961
528.000000, 78.260579
527.000000, 78.206707
526.000000, 78.277054
525.000000, 78.196525
524.000000, 78.190205
523.000000, 78.200413
522.000000, 78.213970
521.000000, 78.226577
520.000000, 78.171158
519.000000, 78.146292
518.000000, 78.166577
517.000000, 78.180894
516.000000, 78.183111
515.000000, 78.108627
514.000000, 78.052888
513.000000, 78.067768
512.000000, 78.060242
511.000000, 78.048660
510.000000, 77.986097
509.000000, 77.910643
508.000000, 77.996884
507.000000, 77.913349
506.000000, 78.070069
505.000000, 78.044864
504.000000, 78.029273
503.000000, 77.930189
502.000000, 77.933992
501.000000, 77.843426
500.000000, 77.836932
499.000000, 77.908495
498.000000, 77.865735
497.000000, 77.778053
496.000000, 77.789536
495.000000, 77.744897
494.000000, 77.851349
493.000000, 77.792661
492.000000, 77.759768
491.000000, 77.836469
490.000000, 77.798767
489.000000, 77.683451
488.000000, 77.703632
487.000000, 77.733067
486.000000, 77.718301
485.000000, 77.692136
484.000000, 77.683649
483.000000, 77.770035
482.000000, 77.735840
481.000000, 77.698479
480.000000, 77.707129
479.000000, 77.739676
478.000000, 77.689969
477.000000, 77.623292
476.000000, 77.604850
475.000000, 77.579215
474.000000, 77.587120
473.000000, 77.650813
472.000000, 77.642342
471.000000, 77.647105
470.000000, 77.504392
469.000000, 77.494035
468.000000, 77.427081
467.000000, 77.392516
466.000000, 77.510405
465.000000, 77.423129
464.000000, 77.330372
463.000000, 77.377541
462.000000, 77.359385
461.000000, 77.207581
460.000000, 77.273151
459.000000, 77.316151
458.000000, 77.283092
457.000000, 77.288222
456.000000, 77.231858
455.000000, 77.251635
454.000000, 77.264471
453.000000, 77.274448
452.000000, 77.179394
451.000000, 77.189108
