nm, %T
800.000000, 80.184301
799.000000, 80.124543
798.000000, 80.037171
797.000000, 80.024473
796.000000, 79.871360
795.000000, 80.080811
794.000000, 80.117812
793.000000, 79.967241
792.000000, 79.943939
791.000000, 80.059807
790.000000, 80.293512
789.000000, 79.880652
788.000000, 80.125706
787.000000, 80.068815
786.000000, 80.025033
785.000000, 80.239510
784.000000, 80.200584
783.000000, 79.943047
782.000000, 80.079766
781.000000, 80.036231
780.000000, 80.023922
779.000000, 80.054937
778.000000, 80.052691
777.000000, 80.051118
776.000000, 80.023086
775.000000, 80.053927
774.000000, 79.964897
773.000000, 79.979843
772.000000, 79.813080
771.000000, 80.036337
770.000000, 80.019988
769.000000, 79.844214
768.000000, 80.033711
767.000000, 79.951310
766.000000, 79.977386
765.000000, 79.964723
764.000000, 79.889587
763.000000, 79.892859
762.000000, 79.920343
761.000000, 79.925029
760.000000, 79.904804
759.000000, 79.924011
758.000000, 80.031729
757.000000, 80.011763
756.000000, 79.993245
755.000000, 79.908650
754.000000, 79.874170
753.000000, 79.950833
752.000000, 79.926646
751.000000, 79.878781
750.000000, 80.003825
749.000000, 79.998644
748.000000, 79.877323
747.000000, 80.007521
746.000000, 80.035815
745.000000, 79.878640
744.000000, 79.851259
743.000000, 79.829251
742.000000, 79.849004
741.000000, 79.866523
740.000000, 79.851070
739.000000, 79.803854
738.000000, 79.907240
737.000000, 79.903256
736.000000, 79.925124
735.000000, 79.882953
734.000000, 79.847970
733.000000, 79.789049
732.000000, 79.687397
731.000000, 79.749972
730.000000, 79.827305
729.000000, 79.974462
728.000000, 79.932139
727.000000, 79.977279
726.000000, 79.947178
725.000000, 79.905213
724.000000, 79.921298
723.000000, 79.928410
722.000000, 79.927137
721.000000, 79.787970
720.000000, 79.843163
719.000000, 79.772946
718.000000, 79.742043
717.000000, 79.773336
716.000000, 79.799443
715.000000, 79.869471
714.000000, 79.827719
713.000000, 79.706198
712.000000, 79.761506
711.000000, 79.753162
710.000000, 79.820271
709.000000, 79.794492
708.000000, 79.790957
707.000000, 79.775777
706.000000, 79.717436
705.000000, 79.749153
704.000000, 79.702945
703.000000, 79.661787
702.000000, 79.700281
701.000000, 79.744767
700.000000, 79.660012
699.000000, 79.654698
698.000000, 79.696083
697.000000, 79.694368
696.000000, 79.693909
695.000000, 79.606443
694.000000, 79.644412
693.000000, 79.697418
692.000000, 79.753638
691.000000, 79.772281
690.000000, 79.706090
689.000000, 79.629667
688.000000, 79.640389
687.000000, 79.706040
686.000000, 79.714106
685.000000, 79.660451
684.000000, 79.645468
683.000000, 79.670010
682.000000, 79.675573
681.000000, 79.634141
680.000000, 79.639818
679.000000, 79.610727
678.000000, 79.578033
677.000000, 79.554929
676.000000, 79.492183
675.000000, 79.502153
674.000000, 79.548049
673.000000, 79.618607
672.000000, 79.616490
671.000000, 79.563484
670.000000, 79.535296
669.000000, 79.521229
668.000000, 79.564670
667.000000, 79.559330
666.000000, 79.542774
665.000000, 79.546656
664.000000, 79.536745
663.000000, 79.519398
662.000000, 79.548593
661.000000, 79.554769
660.000000, 79.549933
659.000000, 79.527259
658.000000, 79.559558
657.000000, 79.552141
656.000000, 79.494059
655.000000, 79.488685
654.000000, 79.486768
653.000000, 79.464066
652.000000, 79.503224
651.000000, 79.520714
650.000000, 79.492918
649.000000, 79.507929
648.000000, 79.522214
647.000000, 79.555617
646.000000, 79.594100
645.000000, 79.541306
644.000000, 79.512107
643.000000, 79.430135
642.000000, 79.342387
641.000000, 79.336548
