nm, %T
800.000000, 79.920013
799.000000, 80.029442
798.000000, 80.011689
797.000000, 79.820687
796.000000, 79.907184
795.000000, 79.943310
794.000000, 79.909963
793.000000, 79.814712
792.000000, 79.947231
791.000000, 79.927582
790.000000, 80.016712
789.000000, 79.888646
788.000000, 79.989018
787.000000, 79.882038
786.000000, 79.784146
785.000000, 79.747626
784.000000, 79.836532
783.000000, 79.929069
782.000000, 79.825405
781.000000, 79.870016
780.000000, 79.792056
779.000000, 79.868568
778.000000, 79.936181
777.000000, 79.919515
776.000000, 79.833637
775.000000, 79.828397
774.000000, 79.758420
773.000000, 79.600293
772.000000, 79.762709
771.000000, 79.885253
770.000000, 79.867686
769.000000, 79.868130
768.000000, 79.855817
767.000000, 79.720549
766.000000, 79.822872
765.000000, 79.786903
764.000000, 79.730656
763.000000, 79.837631
762.000000, 79.970369
761.000000, 79.866322
760.000000, 79.745903
759.000000, 79.917265
758.000000, 79.878629
757.000000, 79.807600
756.000000, 79.856698
755.000000, 79.739511
754.000000, 79.723637
753.000000, 79.849067
752.000000, 79.719448
751.000000, 79.713283
750.000000, 79.675586
749.000000, 79.796884
748.000000, 79.837804
747.000000, 79.814884
746.000000, 79.821995
745.000000, 79.631208
744.000000, 79.621157
743.000000, 79.586364
742.000000, 79.663664
741.000000, 79.708375
740.000000, 79.704525
739.000000, 79.701618
738.000000, 79.811946
737.000000, 79.823043
736.000000, 79.746104
735.000000, 79.692750
734.000000, 79.745267
733.000000, 79.777579
732.000000, 79.706196
731.000000, 79.708920
730.000000, 79.643321
729.000000, 79.735475
728.000000, 79.743637
727.000000, 79.767938
726.000000, 79.749462
725.000000, 79.744129
724.000000, 79.723686
723.000000, 79.752009
722.000000, 79.725095
721.000000, 79.757547
720.000000, 79.763149
719.000000, 79.673714
718.000000, 79.533221
717.000000, 79.597315
716.000000, 79.562336
715.000000, 79.599260
714.000000, 79.629292
713.000000, 79.604751
712.000000, 79.667655
711.000000, 79.694286
710.000000, 79.620928
709.000000, 79.615553
708.000000, 79.574417
707.000000, 79.628976
706.000000, 79.609612
705.000000, 79.613167
704.000000, 79.533142
703.000000, 79.585718
702.000000, 79.688913
701.000000, 79.641201
700.000000, 79.573012
699.000000, 79.571129
698.000000, 79.557332
697.000000, 79.585284
696.000000, 79.590938
695.000000, 79.526782
694.000000, 79.594413
693.000000, 79.656555
692.000000, 79.609695
691.000000, 79.522927
690.000000, 79.551243
689.000000, 79.546994
688.000000, 79.613980
687.000000, 79.598919
686.000000, 79.590271
685.000000, 79.548796
684.000000, 79.540959
683.000000, 79.522328
682.000000, 79.480319
681.000000, 79.490760
680.000000, 79.527791
679.000000, 79.576278
678.000000, 79.599506
677.000000, 79.555179
676.000000, 79.506425
675.000000, 79.517145
674.000000, 79.524815
673.000000, 79.529608
672.000000, 79.531955
671.000000, 79.469698
670.000000, 79.436491
669.000000, 79.415636
668.000000, 79.457765
667.000000, 79.468932
666.000000, 79.407059
665.000000, 79.355028
