nm, %T
800.000000, 79.968342
799.000000, 80.101644
798.000000, 79.877031
797.000000, 79.976978
796.000000, 79.965721
795.000000, 79.963959
794.000000, 79.889554
793.000000, 80.048669
792.000000, 80.002022
791.000000, 79.812531
790.000000, 79.899260
789.000000, 79.594274
788.000000, 79.875660
787.000000, 79.820486
786.000000, 79.889475
785.000000, 79.981744
784.000000, 80.119867
783.000000, 79.977636
782.000000, 79.914692
781.000000, 79.867408
780.000000, 79.835012
779.000000, 79.693357
778.000000, 79.737875
777.000000, 79.878107
776.000000, 79.870527
775.000000, 79.800742
774.000000, 79.809385
773.000000, 79.743249
772.000000, 79.808783
771.000000, 79.909158
770.000000, 79.707733
769.000000, 79.585209
768.000000, 79.732273
767.000000, 79.684403
766.000000, 79.736152
765.000000, 79.821652
764.000000, 79.740245
763.000000, 79.804254
762.000000, 79.868153
761.000000, 79.909871
760.000000, 79.759145
759.000000, 79.719702
758.000000, 79.834267
757.000000, 79.775782
756.000000, 79.710743
755.000000, 79.771843
754.000000, 79.749691
753.000000, 79.831663
752.000000, 79.695029
751.000000, 79.755625
750.000000, 79.718189
749.000000, 79.711142
748.000000, 79.701793
747.000000, 79.767574
746.000000, 79.846779
745.000000, 79.701868
744.000000, 79.584263
743.000000, 79.618425
742.000000, 79.814952
741.000000, 79.851195
740.000000, 79.768547
739.000000, 79.638816
738.000000, 79.705440
737.000000, 79.755508
736.000000, 79.713666
735.000000, 79.697384
734.000000, 79.721360
733.000000, 79.692896
732.000000, 79.581682
731.000000, 79.618995
730.000000, 79.652850
729.000000, 79.652306
728.000000, 79.806308
727.000000, 79.768183
726.000000, 79.697522
725.000000, 79.754427
724.000000, 79.707750
723.000000, 79.673991
722.000000, 79.818383
721.000000, 79.803182
720.000000, 79.723388
719.000000, 79.686732
718.000000, 79.639106
717.000000, 79.709664
716.000000, 79.729098
715.000000, 79.746178
714.000000, 79.708811
713.000000, 79.674188
712.000000, 79.709038
711.000000, 79.701184
710.000000, 79.647293
709.000000, 79.599286
708.000000, 79.558632
707.000000, 79.616640
706.000000, 79.523994
705.000000, 79.577628
704.000000, 79.554368
703.000000, 79.588434
702.000000, 79.670131
701.000000, 79.623899
700.000000, 79.530007
699.000000, 79.525636
698.000000, 79.548923
697.000000, 79.541750
696.000000, 79.583017
695.000000, 79.494126
694.000000, 79.461990
693.000000, 79.526537
