nm, %T
800.000000, 79.287813
799.000000, 79.283272
798.000000, 79.135062
797.000000, 79.352355
796.000000, 79.459930
795.000000, 79.442069
794.000000, 79.308294
793.000000, 79.300982
792.000000, 79.312359
791.000000, 79.415605
790.000000, 79.387176
789.000000, 79.131780
788.000000, 79.397958
787.000000, 79.303974
786.000000, 79.317355
785.000000, 79.320520
784.000000, 79.326543
783.000000, 79.229457
782.000000, 79.236601
781.000000, 79.244848
780.000000, 79.297860
779.000000, 79.242089
778.000000, 79.123611
777.000000, 79.243659
776.000000, 79.286473
775.000000, 79.194152
774.000000, 79.225311
773.000000, 79.279449
772.000000, 79.303444
771.000000, 79.311237
770.000000, 79.271313
769.000000, 79.252539
768.000000, 79.137332
767.000000, 79.163280
766.000000, 79.157103
765.000000, 79.064887
764.000000, 79.047399
763.000000, 79.134276
762.000000, 79.261400
761.000000, 79.150429
760.000000, 79.102158
759.000000, 79.202879
758.000000, 79.078050
757.000000, 79.084729
756.000000, 79.156617
755.000000, 79.069666
754.000000, 79.013833
753.000000, 79.300767
752.000000, 79.194997
751.000000, 79.158838
750.000000, 79.166333
749.000000, 78.992798
748.000000, 79.122577
747.000000, 79.196953
746.000000, 79.005823
745.000000, 79.128953
744.000000, 79.207086
743.000000, 79.126409
742.000000, 79.030191
741.000000, 79.070482
740.000000, 79.184465
739.000000, 79.136687
738.000000, 79.037321
737.000000, 79.117633
736.000000, 79.148066
735.000000, 79.238833
734.000000, 79.089466
733.000000, 79.165983
732.000000, 79.135366
731.000000, 79.120386
730.000000, 79.040136
729.000000, 79.055337
728.000000, 78.958783
727.000000, 79.061458
726.000000, 79.030173
725.000000, 79.078407
724.000000, 79.086141
723.000000, 79.080458
722.000000, 79.147907
721.000000, 78.996474
720.000000, 79.115278
719.000000, 79.104048
718.000000, 78.991158
717.000000, 79.046616
716.000000, 78.969784
715.000000, 79.025060
714.000000, 78.983947
713.000000, 78.995038
712.000000, 78.925067
711.000000, 78.981071
710.000000, 79.027146
709.000000, 79.043586
708.000000, 79.027861
707.000000, 79.035937
706.000000, 79.019749
705.000000, 79.043224
704.000000, 78.988709
703.000000, 78.928259
702.000000, 79.020278
701.000000, 79.001531
700.000000, 78.952064
699.000000, 78.911555
698.000000, 78.900065
697.000000, 78.934376
696.000000, 78.949027
695.000000, 78.911416
694.000000, 78.967369
693.000000, 78.939374
692.000000, 78.972608
691.000000, 78.953734
690.000000, 78.921446
689.000000, 78.946514
688.000000, 78.954999
687.000000, 78.866837
686.000000, 78.921522
685.000000, 78.957642
684.000000, 78.837226
683.000000, 78.855568
682.000000, 78.897052
681.000000, 78.898201
680.000000, 78.879654
679.000000, 78.858743
678.000000, 78.835927
677.000000, 78.815164
676.000000, 78.818476
675.000000, 78.868352
674.000000, 78.809905
673.000000, 78.759864
672.000000, 78.809331
671.000000, 78.868321
670.000000, 78.834804
669.000000, 78.827518
668.000000, 78.853254
667.000000, 78.850657
666.000000, 78.744245
665.000000, 78.693011
664.000000, 78.747847
663.000000, 78.740571
662.000000, 78.708472
661.000000, 78.714465
660.000000, 78.779409
659.000000, 78.797774
658.000000, 78.738667
657.000000, 78.658698
656.000000, 78.608436
655.000000, 78.637025
654.000000, 78.680979
653.000000, 78.659107
652.000000, 78.613523
651.000000, 78.625678
650.000000, 78.657386
649.000000, 78.634542
648.000000, 78.626558
647.000000, 78.620563
646.000000, 78.599081
645.000000, 78.572724
644.000000, 78.513848
643.000000, 78.491441
642.000000, 78.522837
641.000000, 78.543451
640.000000, 78.518399
639.000000, 78.471881
638.000000, 78.478705
637.000000, 78.525648
636.000000, 78.581916
635.000000, 78.595458
634.000000, 78.518083
633.000000, 78.513189
632.000000, 78.547447
631.000000, 78.511120
630.000000, 78.423692
629.000000, 78.501057
628.000000, 78.534996
627.000000, 78.521988
626.000000, 78.476427
625.000000, 78.418378
624.000000, 78.450186
